Elmntkey,Study_Area,Sub_Area,Date Time,Side,Unitdesc,Peak Hour_SDOT,Parking_Spaces,Total_Vehicle_Count,Dp_Count,Rpz_Count,TG_Car2Go,BMW_DN,Lime,Idling,Field Notes,Construction,Event Closure,Subarea Label,Study Year,Peak Hour? (Yes or No),RPZ Blocks,CSM,Time Stamp 
77993,South Lake Union,North,5/1/2019 9:00,W,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,9,4,,,,,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 09:14:00 AM
77993,South Lake Union,North,5/1/2019 10:00,W,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,9,6,,,,,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 10:12:00 AM
77993,South Lake Union,North,5/1/2019 11:00,W,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,9,7,,,,,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 11:21:00 AM
77993,South Lake Union,North,5/1/2019 12:00,W,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,9,7,,,,,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 12:25:00 PM
77993,South Lake Union,North,5/1/2019 13:00,W,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,9,6,,,,,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 01:35:00 PM
77993,South Lake Union,North,5/1/2019 14:00,W,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,9,5,,,,,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 02:28:00 PM
77993,South Lake Union,North,5/1/2019 15:00,W,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,9,3,,,,,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 03:20:00 PM
77993,South Lake Union,North,5/1/2019 16:00,W,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,9,7,,,,,,1,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 04:14:00 PM
77993,South Lake Union,North,5/1/2019 17:00,W,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,9,8,,,,,,1,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 05:19:00 PM
77993,South Lake Union,North,5/1/2019 18:00,W,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,9,7,,,,1,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 06:17:00 PM
77993,South Lake Union,North,5/1/2019 19:00,W,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,9,7,,,,,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 07:15:00 PM
77993,South Lake Union,North,5/1/2019 20:00,W,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,9,4,,,,,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 08:11:00 PM
77994,South Lake Union,North,5/1/2019 8:00,E,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,8,5,1,,,,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 08:10:00 AM
77994,South Lake Union,North,5/1/2019 9:00,E,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,8,3,1,,,,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 09:10:00 AM
77994,South Lake Union,North,5/1/2019 10:00,E,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,8,4,1,,,,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 10:09:00 AM
77994,South Lake Union,North,5/1/2019 11:00,E,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,8,5,1,,1,,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 11:16:00 AM
77994,South Lake Union,North,5/1/2019 12:00,E,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,8,1,1,,,,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 12:22:00 PM
77994,South Lake Union,North,5/1/2019 13:00,E,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,8,4,1,,1,,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 01:31:00 PM
77994,South Lake Union,North,5/1/2019 14:00,E,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,8,3,1,,1,,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 02:25:00 PM
77994,South Lake Union,North,5/1/2019 15:00,E,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,8,5,1,,1,,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 03:16:00 PM
77994,South Lake Union,North,5/1/2019 16:00,E,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,8,7,2,,1,,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 04:08:00 PM
77994,South Lake Union,North,5/1/2019 17:00,E,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,8,6,1,,1,,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 05:13:00 PM
77994,South Lake Union,North,5/1/2019 18:00,E,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,8,4,,,1,,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 06:09:00 PM
77994,South Lake Union,North,5/1/2019 19:00,E,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,8,1,,,,,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 07:09:00 PM
77994,South Lake Union,North,5/1/2019 20:00,E,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,8,0,,,,,,,,No,No,South Lake Union (North Subarea),2019,No,,,05/01/2019 08:07:00 PM
78069,South Lake Union,South,5/22/2019 8:00,W,EASTLAKE AVE E BETWEEN DENNY LOWER WAY AND STEWART ST,,11,10,1,,,,,1,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 08:42:00 AM
78069,South Lake Union,South,5/22/2019 9:00,W,EASTLAKE AVE E BETWEEN DENNY LOWER WAY AND STEWART ST,,11,12,4,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 09:37:00 AM
78069,South Lake Union,South,5/22/2019 10:00,W,EASTLAKE AVE E BETWEEN DENNY LOWER WAY AND STEWART ST,,11,13,4,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 10:17:00 AM
78069,South Lake Union,South,5/22/2019 11:00,W,EASTLAKE AVE E BETWEEN DENNY LOWER WAY AND STEWART ST,,11,13,3,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 11:22:00 AM
78069,South Lake Union,South,5/22/2019 12:00,W,EASTLAKE AVE E BETWEEN DENNY LOWER WAY AND STEWART ST,,11,16,4,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 12:20:00 PM
78069,South Lake Union,South,5/22/2019 13:00,W,EASTLAKE AVE E BETWEEN DENNY LOWER WAY AND STEWART ST,,11,13,4,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 01:17:00 PM
78069,South Lake Union,South,5/22/2019 14:00,W,EASTLAKE AVE E BETWEEN DENNY LOWER WAY AND STEWART ST,,11,14,3,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 02:14:00 PM
78069,South Lake Union,South,5/22/2019 15:00,W,EASTLAKE AVE E BETWEEN DENNY LOWER WAY AND STEWART ST,,11,13,4,,,,,1,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 03:32:00 PM
78069,South Lake Union,South,5/22/2019 16:00,W,EASTLAKE AVE E BETWEEN DENNY LOWER WAY AND STEWART ST,,11,16,4,,,,,1,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 04:33:00 PM
78069,South Lake Union,South,5/22/2019 17:00,W,EASTLAKE AVE E BETWEEN DENNY LOWER WAY AND STEWART ST,,11,16,2,,,,,1,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 05:28:00 PM
78069,South Lake Union,South,5/22/2019 18:00,W,EASTLAKE AVE E BETWEEN DENNY LOWER WAY AND STEWART ST,,11,19,2,,,,,4,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 06:22:00 PM
78069,South Lake Union,South,5/22/2019 19:00,W,EASTLAKE AVE E BETWEEN DENNY LOWER WAY AND STEWART ST,,11,21,2,,,,,1,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 07:27:00 PM
78069,South Lake Union,South,5/22/2019 20:00,W,EASTLAKE AVE E BETWEEN DENNY LOWER WAY AND STEWART ST,,11,21,1,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 08:22:00 PM
78073,South Lake Union,South,5/22/2019 8:00,W,EASTLAKE AVE E BETWEEN REPUBLICAN ST AND MERCER ST,,9,9,1,8,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 08:41:00 AM
78073,South Lake Union,South,5/22/2019 9:00,W,EASTLAKE AVE E BETWEEN REPUBLICAN ST AND MERCER ST,,9,9,1,7,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 09:41:00 AM
78073,South Lake Union,South,5/22/2019 10:00,W,EASTLAKE AVE E BETWEEN REPUBLICAN ST AND MERCER ST,,9,8,1,7,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 10:34:00 AM
78073,South Lake Union,South,5/22/2019 11:00,W,EASTLAKE AVE E BETWEEN REPUBLICAN ST AND MERCER ST,,9,8,1,6,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 11:37:00 AM
78073,South Lake Union,South,5/22/2019 12:00,W,EASTLAKE AVE E BETWEEN REPUBLICAN ST AND MERCER ST,,9,8,2,6,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 12:39:00 PM
78073,South Lake Union,South,5/22/2019 13:00,W,EASTLAKE AVE E BETWEEN REPUBLICAN ST AND MERCER ST,,9,8,2,6,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 01:35:00 PM
78073,South Lake Union,South,5/22/2019 14:00,W,EASTLAKE AVE E BETWEEN REPUBLICAN ST AND MERCER ST,,9,10,2,8,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 02:36:00 PM
78073,South Lake Union,South,5/22/2019 15:00,W,EASTLAKE AVE E BETWEEN REPUBLICAN ST AND MERCER ST,,9,10,1,8,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 03:27:00 PM
78073,South Lake Union,South,5/22/2019 16:00,W,EASTLAKE AVE E BETWEEN REPUBLICAN ST AND MERCER ST,,9,11,,9,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 04:55:00 PM
78073,South Lake Union,South,5/22/2019 17:00,W,EASTLAKE AVE E BETWEEN REPUBLICAN ST AND MERCER ST,,9,10,,5,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 05:31:00 PM
78073,South Lake Union,South,5/22/2019 18:00,W,EASTLAKE AVE E BETWEEN REPUBLICAN ST AND MERCER ST,,9,11,,10,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 06:26:00 PM
78073,South Lake Union,South,5/22/2019 19:00,W,EASTLAKE AVE E BETWEEN REPUBLICAN ST AND MERCER ST,,9,10,,9,,,,1,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 07:25:00 PM
78073,South Lake Union,South,5/22/2019 20:00,W,EASTLAKE AVE E BETWEEN REPUBLICAN ST AND MERCER ST,,9,9,,9,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 08:25:00 PM
78701,South Lake Union,South,5/22/2019 8:00,N,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,2,0,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 08:20:00 AM
78701,South Lake Union,South,5/22/2019 9:00,N,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,2,0,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 09:09:00 AM
78701,South Lake Union,South,5/22/2019 10:00,N,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,2,1,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 10:24:00 AM
78701,South Lake Union,South,5/22/2019 11:00,N,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,2,2,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 11:22:00 AM
78701,South Lake Union,South,5/22/2019 12:00,N,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,2,2,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 12:24:00 PM
78701,South Lake Union,South,5/22/2019 13:00,N,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,2,2,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 01:26:00 PM
78701,South Lake Union,South,5/22/2019 14:00,N,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,2,0,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 02:17:00 PM
78701,South Lake Union,South,5/22/2019 15:00,N,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,2,0,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 03:06:00 PM
78701,South Lake Union,South,5/22/2019 16:00,N,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,2,0,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 04:05:00 PM
78701,South Lake Union,South,5/22/2019 17:00,N,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,2,0,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 05:09:00 PM
78701,South Lake Union,South,5/22/2019 18:00,N,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,2,0,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 06:03:00 PM
78701,South Lake Union,South,5/22/2019 19:00,N,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,2,3,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 07:27:00 PM
78701,South Lake Union,South,5/22/2019 20:00,N,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,2,4,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 08:05:00 PM
78702,South Lake Union,South,5/22/2019 8:00,S,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,3,2,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 08:20:00 AM
78702,South Lake Union,South,5/22/2019 9:00,S,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,3,2,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 09:12:00 AM
78702,South Lake Union,South,5/22/2019 10:00,S,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,3,3,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 10:25:00 AM
78702,South Lake Union,South,5/22/2019 11:00,S,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,3,3,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 11:21:00 AM
78702,South Lake Union,South,5/22/2019 12:00,S,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,3,3,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 12:25:00 PM
78702,South Lake Union,South,5/22/2019 13:00,S,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,3,3,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 01:26:00 PM
78702,South Lake Union,South,5/22/2019 14:00,S,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,3,2,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 02:17:00 PM
78702,South Lake Union,South,5/22/2019 15:00,S,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,3,2,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 03:51:00 PM
78702,South Lake Union,South,5/22/2019 16:00,S,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,3,2,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 04:52:00 PM
78702,South Lake Union,South,5/22/2019 17:00,S,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,3,1,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 05:38:00 PM
78702,South Lake Union,South,5/22/2019 18:00,S,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,3,2,,,,,,1,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 06:34:00 PM
78702,South Lake Union,South,5/22/2019 19:00,S,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,3,2,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 07:28:00 PM
78702,South Lake Union,South,5/22/2019 20:00,S,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,,3,2,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 08:06:00 PM
78705,South Lake Union,South,5/22/2019 8:00,N,HARRISON ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,,1,4,,,,,,1,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 08:38:00 AM
78705,South Lake Union,South,5/22/2019 9:00,N,HARRISON ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,,1,3,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 09:27:00 AM
78705,South Lake Union,South,5/22/2019 10:00,N,HARRISON ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,,1,4,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 10:51:00 AM
78705,South Lake Union,South,5/22/2019 11:00,N,HARRISON ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,,1,4,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 11:31:00 AM
78705,South Lake Union,South,5/22/2019 12:00,N,HARRISON ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,,1,3,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 12:44:00 PM
78705,South Lake Union,South,5/22/2019 13:00,N,HARRISON ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,,1,1,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 01:45:00 PM
78705,South Lake Union,South,5/22/2019 14:00,N,HARRISON ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,,1,1,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 02:25:00 PM
78705,South Lake Union,South,5/22/2019 15:00,N,HARRISON ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,,1,6,,,1,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 03:43:00 PM
78705,South Lake Union,South,5/22/2019 16:00,N,HARRISON ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,,1,5,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 04:35:00 PM
78705,South Lake Union,South,5/22/2019 17:00,N,HARRISON ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,,1,5,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 05:42:00 PM
78705,South Lake Union,South,5/22/2019 18:00,N,HARRISON ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,,1,4,,,,,,1,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 06:43:00 PM
78705,South Lake Union,South,5/22/2019 19:00,N,HARRISON ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,,1,4,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 07:19:00 PM
78705,South Lake Union,South,5/22/2019 20:00,N,HARRISON ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,,1,6,,,,,1,1,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 08:16:00 PM
78781,South Lake Union,South,5/22/2019 8:00,N,HARRISON ST BETWEEN AURORA AVE N AND DEXTER AVE N,6-9AM 3-7PM,0,0,,,,,,,,No,No,South Lake Union (South Subarea),2019,Yes,,,05/22/2019 08:16:00 AM
78781,South Lake Union,South,5/22/2019 9:00,N,HARRISON ST BETWEEN AURORA AVE N AND DEXTER AVE N,6-9AM 3-7PM,5,0,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 09:04:00 AM
78781,South Lake Union,South,5/22/2019 10:00,N,HARRISON ST BETWEEN AURORA AVE N AND DEXTER AVE N,6-9AM 3-7PM,5,2,,,,,,2,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 10:52:00 AM
78781,South Lake Union,South,5/22/2019 11:00,N,HARRISON ST BETWEEN AURORA AVE N AND DEXTER AVE N,6-9AM 3-7PM,5,5,,,1,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 11:53:00 AM
78781,South Lake Union,South,5/22/2019 12:00,N,HARRISON ST BETWEEN AURORA AVE N AND DEXTER AVE N,6-9AM 3-7PM,5,5,,,,1,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 12:07:00 PM
78781,South Lake Union,South,5/22/2019 13:00,N,HARRISON ST BETWEEN AURORA AVE N AND DEXTER AVE N,6-9AM 3-7PM,5,4,,,1,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 01:36:00 PM
78781,South Lake Union,South,5/22/2019 14:00,N,HARRISON ST BETWEEN AURORA AVE N AND DEXTER AVE N,6-9AM 3-7PM,5,3,,,1,,,1,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 02:27:00 PM
78781,South Lake Union,South,5/22/2019 15:00,N,HARRISON ST BETWEEN AURORA AVE N AND DEXTER AVE N,6-9AM 3-7PM,0,4,,,1,,,,,No,No,South Lake Union (South Subarea),2019,Yes,,,05/22/2019 03:10:00 PM
78781,South Lake Union,South,5/22/2019 16:00,N,HARRISON ST BETWEEN AURORA AVE N AND DEXTER AVE N,6-9AM 3-7PM,0,0,,,,,,,,No,No,South Lake Union (South Subarea),2019,Yes,,,05/22/2019 04:09:00 PM
78781,South Lake Union,South,5/22/2019 17:00,N,HARRISON ST BETWEEN AURORA AVE N AND DEXTER AVE N,6-9AM 3-7PM,0,0,,,,,,,,No,No,South Lake Union (South Subarea),2019,Yes,,,05/22/2019 05:09:00 PM
78781,South Lake Union,South,5/22/2019 18:00,N,HARRISON ST BETWEEN AURORA AVE N AND DEXTER AVE N,6-9AM 3-7PM,0,0,,,,,,,,No,No,South Lake Union (South Subarea),2019,Yes,,,05/22/2019 06:12:00 PM
78781,South Lake Union,South,5/22/2019 19:00,N,HARRISON ST BETWEEN AURORA AVE N AND DEXTER AVE N,6-9AM 3-7PM,5,0,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 07:19:00 PM
78781,South Lake Union,South,5/22/2019 20:00,N,HARRISON ST BETWEEN AURORA AVE N AND DEXTER AVE N,6-9AM 3-7PM,5,0,,,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 08:09:00 PM
79029,South Lake Union,South,5/22/2019 8:00,N,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,7,5,1,3,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 08:08:00 AM
79029,South Lake Union,South,5/22/2019 9:00,N,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,7,6,2,3,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 09:11:00 AM
79029,South Lake Union,South,5/22/2019 10:00,N,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,7,6,2,3,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 10:36:00 AM
79029,South Lake Union,South,5/22/2019 11:00,N,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,7,8,3,4,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 11:49:00 AM
79029,South Lake Union,South,5/22/2019 12:00,N,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,7,6,2,4,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 12:44:00 PM
79029,South Lake Union,South,5/22/2019 13:00,N,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,7,6,1,4,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 01:54:00 PM
79029,South Lake Union,South,5/22/2019 14:00,N,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,7,5,2,2,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 02:37:00 PM
79029,South Lake Union,South,5/22/2019 15:00,N,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,7,6,3,3,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 03:05:00 PM
79029,South Lake Union,South,5/22/2019 16:00,N,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,7,6,2,3,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 04:07:00 PM
79029,South Lake Union,South,5/22/2019 17:00,N,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,7,6,1,3,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 05:10:00 PM
79029,South Lake Union,South,5/22/2019 18:00,N,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,7,7,1,4,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 06:04:00 PM
79029,South Lake Union,South,5/22/2019 19:00,N,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,7,7,1,4,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 07:05:00 PM
79029,South Lake Union,South,5/22/2019 20:00,N,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,7,6,,4,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 08:03:00 PM
79030,South Lake Union,South,5/22/2019 8:00,S,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,9,10,3,5,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 08:09:00 AM
79030,South Lake Union,South,5/22/2019 9:00,S,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,9,10,3,5,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 09:12:00 AM
79030,South Lake Union,South,5/22/2019 10:00,S,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,9,10,3,5,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 10:35:00 AM
79030,South Lake Union,South,5/22/2019 11:00,S,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,9,10,3,5,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 11:48:00 AM
79030,South Lake Union,South,5/22/2019 12:00,S,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,9,10,3,5,,,,,,No,No,South Lake Union (South Subarea),2019,No,,,05/22/2019 12:43:00 PM
